u_id,c_ref,qty,ts,loc
U_0000441,CON_999999,7.48,2024-11-10 17:00:27,US
U_0000442,CON_999999,9.68,2024-04-14 23:31:52,UK
U_0000443,CON_999999,1.8,2024-03-07 06:41:41,??
U_0000444,CON_999999,1.64,2024-01-10 00:39:43,US
U_0000445,CON_999999,25.39,2024-02-08 03:41:24,DE
U_0000446,CON_999999,7.13,2024-02-27 09:30:58,UK
U_0000447,CON_999999,3.96,2024-10-16 12:08:15,UK
U_0000448,CON_999999,12.93,2024-02-12 10:03:45,US
U_0000449,CON_999999,5.96,2024-06-27 06:18:32,??
U_0000450,CON_999999,2.21,2024-02-23 02:09:49,US
U_0000451,CON_999999,1.85,2024-10-28 18:20:00,??
U_0000452,CON_999999,4.04,2024-03-13 00:34:30,FR
U_0000453,CON_999999,15.72,2024-01-17 08:39:19,ES
U_0000454,CON_999999,0.51,2024-08-17 22:45:41,??
U_0000455,CON_999999,1.97,2024-04-26 17:25:03,FR
U_0000456,CON_999999,17.89,2024-03-27 09:36:05,FR
U_0000457,CON_999999,1.04,2024-04-09 07:51:59,US
U_0000458,CON_999999,7.95,2024-03-08 14:20:27,??
U_0000459,CON_999999,1.92,2024-03-13 18:58:15,UK
U_0000460,CON_999999,7.45,2024-01-10 11:50:45,UK
U_0000461,CON_999999,3.86,2024-07-20 02:19:09,US
U_0000462,CON_999999,0.86,2024-12-24 21:55:26,UK
U_0000463,CON_999999,6.99,2024-02-23 08:56:19,??
U_0000464,CON_999999,9.19,2024-04-25 09:19:36,ES
U_0000465,CON_999999,9.12,2024-12-01 20:38:38,DE
U_0000466,CON_999999,8.11,2024-02-02 20:48:13,??
U_0000467,CON_999999,5.55,2024-09-18 10:49:16,UK
U_0000468,CON_999999,5.86,2024-08-20 14:20:26,UK
U_0000469,CON_999999,8.08,2024-07-31 15:32:42,FR
U_0000470,CON_999999,9.38,2024-09-11 00:23:32,??
U_0000471,CON_999999,8.51,2024-05-19 14:22:06,US
U_0000472,CON_999999,7.07,2024-06-28 21:33:20,??
U_0000473,CON_999999,1.36,2024-06-25 22:08:33,UK
U_0000474,CON_999999,1.89,2024-10-09 12:24:48,??
U_0000475,CON_999999,2.41,2024-07-17 20:50:51,US
U_0000476,CON_999999,20.17,2024-07-03 07:54:40,FR
U_0000477,CON_999999,11.4,2024-03-22 22:43:00,ES
U_0000478,CON_999999,6.44,2024-04-22 03:55:30,DE
U_0000479,CON_999999,2.32,2024-02-12 20:51:18,??
U_0000480,CON_999999,0.94,2024-09-16 23:32:44,ES
U_0000481,CON_999999,18.32,2024-10-04 18:31:53,DE
U_0000482,CON_999999,17.85,2024-04-02 23:49:53,ES
U_0000483,CON_999999,0.94,2024-06-22 04:08:19,??
U_0000484,CON_999999,12.76,2024-02-27 21:15:13,DE
U_0000485,CON_999999,4.73,2024-03-21 17:59:34,ES
U_0000486,CON_999999,3.13,2024-01-16 07:56:27,US
U_0000487,CON_999999,10.75,2024-10-05 15:40:41,DE
U_0000488,CON_999999,7.62,2024-09-29 23:17:32,US
U_0000489,CON_999999,12.11,2024-06-26 11:11:02,FR
U_0000490,CON_999999,0.62,2024-03-28 17:29:52,??
U_0000491,CON_999999,3.07,2024-05-02 11:34:31,UK
U_0000492,CON_999999,3.08,2024-07-10 11:18:28,FR
U_0000493,CON_999999,3.2,2024-02-08 15:56:22,FR
U_0000494,CON_999999,5.58,2024-09-04 14:00:14,DE
U_0000495,CON_999999,2.66,2024-03-23 07:25:29,DE
U_0000496,CON_999999,4.7,2024-05-31 12:52:36,FR
U_0000497,CON_999999,3.67,2024-10-12 15:29:11,ES
U_0000498,CON_999999,10.63,2024-01-27 16:16:43,UK
U_0000499,CON_999999,7.4,2024-07-13 14:56:19,??
U_0000500,CON_999999,8.48,2024-06-21 16:19:18,US
U_0000501,CON_999999,1.89,2024-06-30 02:42:40,US
U_0000502,CON_004660,3.15,2024-04-08 15:59:23,ES
U_0000503,CON_000117,0.17,2024-08-12 10:12:31,UK
U_0000504,CON_001252,0.92,2024-07-12 03:51:38,ES
U_0000505,CON_002797,2.46,2024-07-18 14:54:17,US
U_0000506,CON_002055,0.54,2024-12-19 08:50:50,ES
U_0000507,CON_001438,7.38,2024-11-24 16:24:31,DE
U_0000508,CON_002869,50.26,2024-08-18 00:48:32,US
U_0000509,CON_003785,0.85,2024-05-19 17:49:54,DE
U_0000510,CON_001644,13.77,2024-03-22 02:45:08,??
U_0000511,CON_005277,1.01,2024-10-15 23:19:12,??
U_0000512,CON_000463,8.87,2024-12-02 16:45:51,??
U_0000513,CON_003206,8.24,2024-12-03 14:46:55,UK
U_0000514,CON_003114,18.64,2024-09-22 03:32:05,DE
U_0000515,CON_001255,0.97,2024-05-21 04:01:09,ES
U_0000516,CON_002391,3.03,2024-12-18 12:31:22,??
U_0000517,CON_004142,0.76,2024-12-27 03:27:35,UK
U_0000518,CON_000522,4.19,2024-03-04 07:48:40,FR
U_0000519,CON_001846,19.41,2024-05-04 15:21:17,??
U_0000520,CON_001508,12.17,2024-07-26 04:41:49,UK
U_0000521,CON_005139,10.27,2024-05-03 19:17:50,??
U_0000522,CON_001593,6.09,2024-12-03 04:41:32,FR
U_0000523,CON_002752,17.2,2024-04-05 20:48:54,FR
U_0000524,CON_005391,4.77,2024-11-10 01:23:44,??
U_0000525,CON_003596,1.3,2024-05-03 15:31:53,UK
U_0000526,CON_000208,14.54,2024-05-05 16:19:53,FR
U_0000527,CON_003609,2.62,2024-09-03 18:24:34,DE
U_0000528,CON_000569,0.44,2024-10-13 04:12:05,??
U_0000529,CON_002014,1.08,2024-08-28 03:39:23,DE
U_0000530,CON_004929,7.51,2024-08-09 13:49:51,UK
U_0000531,CON_004330,7.47,2024-05-12 06:21:23,FR
U_0000532,CON_002358,2.41,2024-02-16 13:46:04,ES
U_0000533,CON_004562,10.39,2024-05-02 07:17:59,UK
U_0000534,CON_001320,11.89,2024-04-14 22:56:31,FR
U_0000535,CON_001175,20.26,2024-02-10 22:10:10,??
U_0000536,CON_004483,7.03,2024-04-23 05:05:46,FR
U_0000537,CON_002602,12.09,2024-04-06 08:52:39,??
U_0000538,CON_000465,11.19,2024-06-12 12:02:32,FR
U_0000539,CON_000913,2.39,2024-12-27 00:15:28,ES
U_0000540,CON_000534,2.97,2024-01-21 23:40:21,DE
U_0000541,CON_003359,5.21,2024-04-22 05:02:06,US
U_0000542,CON_004244,0.15,2024-04-03 04:06:21,??
U_0000543,CON_004377,2.82,2024-07-31 16:02:04,ES
U_0000544,CON_000144,5.14,2024-07-10 11:47:46,US
U_0000545,CON_005068,0.91,2024-02-19 09:10:18,??
U_0000546,CON_001392,1.08,2024-12-11 14:27:57,DE
U_0000547,CON_002636,4.98,2024-04-21 10:12:06,FR
U_0000548,CON_003035,10.5,2024-04-01 09:00:01,US
U_0000549,CON_000315,14.35,2024-01-01 21:13:43,US
U_0000550,CON_001176,6.32,2024-07-28 22:28:01,??
U_0000551,CON_000851,5.15,2024-07-18 02:22:18,ES
U_0000552,CON_001915,3.88,2024-04-24 05:50:44,DE
U_0000553,CON_000049,1.71,2024-08-04 20:40:10,UK
U_0000554,CON_003123,1.27,2024-10-20 21:45:27,??
U_0000555,CON_000029,12.56,2024-06-06 01:07:39,US
U_0000556,CON_004610,5.0,2024-10-10 17:49:42,ES
U_0000557,CON_000479,12.5,2024-01-13 15:39:36,FR
U_0000558,CON_003175,9.74,2024-06-14 12:20:52,DE
U_0000559,CON_004645,1.72,2024-11-26 12:53:39,FR
U_0000560,CON_000981,5.71,2024-04-12 04:40:36,FR
U_0000561,CON_001840,4.7,2024-09-09 13:31:18,UK
U_0000562,CON_005147,4.41,2024-02-16 03:38:01,US
U_0000563,CON_000289,6.26,2024-12-26 13:58:48,UK
U_0000564,CON_004618,32.18,2024-04-25 21:23:26,ES
U_0000565,CON_004470,13.41,2024-04-26 14:33:56,UK
U_0000566,CON_000606,18.72,2024-10-13 15:46:33,ES
U_0000567,CON_000163,0.24,2024-02-29 21:19:24,US
U_0000568,CON_005316,1.21,2024-05-20 21:27:10,US
U_0000569,CON_003903,0.71,2024-10-16 21:31:41,UK
U_0000570,CON_004682,2.44,2024-11-09 21:25:50,FR
U_0000571,CON_005283,4.67,2024-12-09 22:45:03,UK
U_0000572,CON_003163,8.22,2024-09-25 02:29:56,DE
U_0000573,CON_002314,5.56,2024-01-20 08:14:03,US
U_0000574,CON_005047,18.68,2024-08-08 12:04:08,DE
U_0000575,CON_003169,22.49,2024-12-02 14:02:29,DE
U_0000576,CON_003684,1.43,2024-09-20 01:16:01,DE
U_0000577,CON_001947,15.33,2024-05-28 05:43:40,FR
U_0000578,CON_004019,5.26,2024-08-12 20:35:41,??
U_0000579,CON_005019,4.83,2024-03-15 14:32:56,US
U_0000580,CON_002049,12.29,2024-04-06 09:36:41,US
U_0000581,CON_002828,0.78,2024-10-30 09:17:37,??
U_0000582,CON_005216,17.13,2024-07-11 23:18:11,US
U_0000583,CON_003728,8.89,2024-05-08 22:04:23,??
U_0000584,CON_003926,16.65,2024-09-28 16:07:15,??
U_0000585,CON_001255,41.59,2024-07-07 15:47:51,UK
U_0000586,CON_003721,5.84,2024-08-10 21:49:27,ES
U_0000587,CON_004395,0.78,2024-09-22 05:07:38,US
U_0000588,CON_002951,1.46,2024-01-19 22:27:48,FR
U_0000589,CON_001834,3.13,2024-02-09 04:34:31,FR
U_0000590,CON_001183,0.87,2024-05-06 18:16:11,ES
U_0000591,CON_002350,13.51,2024-05-18 01:18:31,UK
U_0000592,CON_005220,2.82,2024-01-07 11:56:12,FR
U_0000593,CON_001429,29.8,2024-07-24 12:19:30,ES
U_0000594,CON_003183,9.7,2024-07-30 23:12:39,FR
U_0000595,CON_002108,1.52,2024-01-01 09:18:48,ES
U_0000596,CON_001314,5.17,2024-12-03 01:38:37,FR
U_0000597,CON_003016,5.03,2024-06-15 05:30:34,UK
U_0000598,CON_000172,5.43,2024-03-19 11:30:45,UK
U_0000599,CON_003537,6.14,2024-08-10 10:59:37,??
U_0000600,CON_002457,0.25,2024-05-11 22:46:14,FR
U_0000601,CON_001180,9.27,2024-07-21 04:10:32,??
U_0000602,CON_000349,5.34,2024-04-21 23:00:53,??
U_0000603,CON_003768,12.52,2024-05-09 01:26:17,FR
U_0000604,CON_003362,13.51,2024-04-15 11:01:49,DE
U_0000605,CON_004436,2.1,2024-05-14 20:12:59,US
U_0000606,CON_001860,0.4,2024-01-03 14:53:31,UK
U_0000607,CON_003296,9.72,2024-08-31 16:11:05,FR
U_0000608,CON_001025,30.45,2024-05-04 12:24:58,??
U_0000609,CON_005133,4.73,2024-12-14 08:43:00,US
U_0000610,CON_002892,2.4,2024-10-01 09:03:20,FR
U_0000611,CON_001705,1.36,2024-09-13 10:40:59,US
U_0000612,CON_003325,2.71,2024-09-07 14:52:02,US
U_0000613,CON_003450,3.18,2024-03-11 06:02:04,UK
U_0000614,CON_003423,4.41,2024-12-21 00:59:12,DE
U_0000615,CON_003774,8.52,2024-08-22 04:53:55,ES
U_0000616,CON_003706,2.55,2024-05-31 01:27:42,FR
U_0000617,CON_003637,0.42,2024-05-13 14:09:08,US
U_0000618,CON_003183,3.74,2024-04-02 19:00:42,DE
U_0000619,CON_003798,15.48,2024-07-06 10:33:47,US
U_0000620,CON_002979,5.52,2024-01-18 19:57:20,FR
U_0000621,CON_002768,26.77,2024-11-24 16:18:42,ES
U_0000622,CON_002671,5.6,2024-12-02 11:25:11,UK
U_0000623,CON_005451,2.58,2024-12-23 11:23:04,ES
U_0000624,CON_003268,1.72,2024-04-08 17:39:39,UK
U_0000625,CON_001091,9.49,2024-07-03 03:02:42,US
U_0000626,CON_004342,6.15,2024-06-08 13:58:14,DE
U_0000627,CON_001687,7.41,2024-10-08 17:58:38,UK
U_0000628,CON_002016,11.26,2024-07-14 02:21:48,US
U_0000629,CON_001778,10.35,2024-12-10 07:35:29,??
U_0000630,CON_001565,0.35,2024-01-24 21:33:45,FR
U_0000631,CON_004657,12.98,2024-08-24 05:20:37,FR
U_0000632,CON_001595,6.09,2024-08-02 16:14:59,DE
U_0000633,CON_005402,3.98,2024-05-17 12:26:24,DE
U_0000634,CON_005070,6.17,2024-11-30 00:12:18,FR
U_0000635,CON_002978,7.58,2024-06-02 22:34:07,FR
U_0000636,CON_003796,1.3,2024-07-31 23:16:13,UK
U_0000637,CON_004491,4.32,2024-04-01 10:12:52,DE
U_0000638,CON_003345,3.27,2024-12-19 08:20:54,FR
U_0000639,CON_003071,3.45,2024-05-01 11:54:03,??
U_0000640,CON_005276,0.77,2024-01-22 01:13:25,UK
U_0000641,CON_002515,1.39,2024-05-18 00:56:05,US
U_0000642,CON_001750,1.41,2024-02-07 23:17:16,DE
U_0000643,CON_003219,3.74,2024-11-16 01:16:30,DE
U_0000644,CON_001158,17.99,2024-07-23 05:14:26,FR
U_0000645,CON_003853,1.85,2024-04-02 02:41:50,FR
U_0000646,CON_000891,4.31,2024-04-17 08:42:01,FR
U_0000647,CON_004447,2.99,2024-04-29 14:31:42,??
U_0000648,CON_005344,12.39,2024-01-12 17:07:11,FR
U_0000649,CON_003706,0.41,2024-03-11 18:45:36,ES
U_0000650,CON_002461,1.75,2024-06-26 18:50:38,FR
U_0000651,CON_005109,1.89,2024-05-20 17:47:07,US
U_0000652,CON_003377,39.65,2024-05-20 21:25:14,FR
U_0000653,CON_000417,6.77,2024-04-11 16:31:30,FR
U_0000654,CON_001634,1.2,2024-09-03 09:38:59,US
U_0000655,CON_001780,2.54,2024-07-09 10:38:06,??
U_0000656,CON_002767,1.47,2024-09-19 17:55:40,UK
U_0000657,CON_004520,1.06,2024-01-21 12:57:02,US
U_0000658,CON_001284,12.76,2024-02-18 08:13:52,DE
U_0000659,CON_005404,5.48,2024-12-20 02:23:32,US
U_0000660,CON_003149,7.98,2024-04-17 03:51:49,DE
U_0000661,CON_004240,3.22,2024-03-09 21:34:56,ES
U_0000662,CON_003538,6.45,2024-12-09 20:06:08,US
U_0000663,CON_001478,2.38,2024-12-22 20:05:04,UK
U_0000664,CON_003629,2.95,2024-08-16 22:20:16,ES
U_0000665,CON_000196,8.45,2024-05-11 20:56:43,FR
U_0000666,CON_001692,1.3,2024-01-08 23:42:48,UK
U_0000667,CON_003162,7.68,2024-04-03 07:39:24,US
U_0000668,CON_004649,15.3,2024-09-01 13:09:36,US
U_0000669,CON_005465,1.03,2024-03-19 03:27:30,UK
U_0000670,CON_001412,18.22,2024-06-15 03:31:29,FR
U_0000671,CON_002240,0.66,2024-08-11 15:08:20,FR
U_0000672,CON_004616,3.43,2024-04-05 00:11:03,ES
U_0000673,CON_001277,7.54,2024-05-27 21:25:04,UK
U_0000674,CON_005254,6.56,2024-07-30 05:49:39,DE
U_0000675,CON_003293,0.81,2024-03-28 08:24:02,UK
U_0000676,CON_004711,12.83,2024-04-26 04:15:15,FR
U_0000677,CON_001621,28.94,2024-01-14 18:55:11,??
U_0000678,CON_001235,1.6,2024-03-01 00:55:20,FR
U_0000679,CON_003370,18.04,2024-12-06 07:52:02,ES
U_0000680,CON_002593,6.51,2024-02-09 20:28:12,UK
U_0000681,CON_003839,21.98,2024-02-17 20:31:13,US
U_0000682,CON_002013,1.55,2024-01-12 04:41:37,DE
U_0000683,CON_001070,12.56,2024-04-14 09:38:14,UK
U_0000684,CON_003987,0.49,2024-05-14 07:20:17,??
U_0000685,CON_002591,17.18,2024-04-25 18:19:17,DE
U_0000686,CON_005001,8.97,2024-10-19 04:22:56,UK
U_0000687,CON_005017,3.7,2024-08-09 14:13:48,FR
U_0000688,CON_004347,1.69,2024-07-20 18:34:49,??
U_0000689,CON_005146,13.57,2024-01-16 23:52:37,DE
U_0000690,CON_000290,7.4,2024-08-31 21:55:41,UK
U_0000691,CON_000796,3.58,2024-08-31 09:58:29,US
U_0000692,CON_000536,4.69,2024-11-19 19:50:39,??
U_0000693,CON_000703,14.01,2024-10-29 10:40:14,FR
U_0000694,CON_000176,3.31,2024-09-02 04:58:34,US
U_0000695,CON_000072,0.75,2024-04-21 17:41:23,ES
U_0000696,CON_000433,19.38,2024-05-31 01:20:57,ES
U_0000697,CON_002716,3.92,2024-01-11 05:11:42,ES
U_0000698,CON_000737,3.43,2024-06-02 06:06:50,FR
U_0000699,CON_002567,1.83,2024-05-19 14:39:41,US
U_0000700,CON_002923,18.22,2024-03-13 20:15:09,UK
U_0000701,CON_001664,1.96,2024-12-18 03:45:40,FR
U_0000702,CON_001234,8.1,2024-04-28 23:36:02,UK
U_0000703,CON_001745,17.01,2024-09-03 11:46:36,FR
U_0000704,CON_002520,0.28,2024-08-13 02:21:57,DE
U_0000705,CON_000541,14.12,2024-03-23 16:53:58,??
U_0000706,CON_002974,4.23,2024-01-08 23:57:48,??
U_0000707,CON_005106,8.58,2024-08-28 20:57:09,ES
U_0000708,CON_002585,3.73,2024-06-13 06:30:43,ES
U_0000709,CON_004780,9.51,2024-06-08 13:01:27,DE
U_0000710,CON_003659,2.35,2024-12-02 16:05:03,US
U_0000711,CON_003892,0.18,2024-06-18 17:20:27,ES
U_0000712,CON_002774,23.62,2024-12-20 02:41:19,ES
U_0000713,CON_001436,0.13,2024-12-25 03:32:08,US
U_0000714,CON_002374,13.9,2024-03-17 15:24:18,US
U_0000715,CON_002485,1.48,2024-04-30 08:28:11,DE
U_0000716,CON_000832,3.98,2024-08-22 08:20:33,ES
U_0000717,CON_004603,13.83,2024-02-18 06:25:16,DE
U_0000718,CON_001310,1.84,2024-06-10 06:28:18,FR
U_0000719,CON_001246,16.06,2024-05-26 00:08:11,US
U_0000720,CON_001338,5.51,2024-12-02 07:33:41,??
U_0000721,CON_003402,3.65,2024-01-21 22:02:39,US
U_0000722,CON_000971,8.69,2024-05-25 03:58:15,ES
U_0000723,CON_004361,3.34,2024-10-15 08:00:23,??
U_0000724,CON_005066,3.41,2024-05-05 12:48:41,UK
U_0000725,CON_003357,10.58,2024-07-10 10:51:52,DE
U_0000726,CON_001297,2.97,2024-06-23 14:48:26,US
U_0000727,CON_004602,1.79,2024-03-14 20:34:50,US
U_0000728,CON_004525,13.19,2024-11-26 00:29:39,ES
U_0000729,CON_005151,13.09,2024-10-07 04:38:56,ES
U_0000730,CON_003847,5.51,2024-08-11 07:18:30,UK
U_0000731,CON_002304,5.98,2024-01-16 12:07:16,FR
U_0000732,CON_002044,9.53,2024-04-11 08:11:35,FR
U_0000733,CON_000929,5.69,2024-05-19 08:10:10,ES
U_0000734,CON_005439,4.32,2024-05-10 15:44:40,UK
U_0000735,CON_001202,42.22,2024-09-04 15:09:49,ES
U_0000736,CON_003645,1.28,2024-04-24 20:49:06,FR
U_0000737,CON_000796,7.19,2024-03-15 14:08:07,DE
U_0000738,CON_000323,17.36,2024-06-10 15:55:48,US
U_0000739,CON_001111,9.3,2024-03-13 07:14:13,US
U_0000740,CON_003121,17.02,2024-11-08 19:19:08,UK
U_0000741,CON_003874,3.28,2024-03-27 05:30:41,FR
U_0000742,CON_003108,2.54,2024-03-15 22:22:09,??
U_0000743,CON_003907,15.25,2024-02-01 07:27:13,UK
U_0000744,CON_001397,4.01,2024-08-21 05:28:28,UK
U_0000745,CON_000164,9.89,2024-08-31 11:09:15,UK
U_0000746,CON_004802,1.28,2024-10-31 12:18:50,US
U_0000747,CON_002969,11.28,2024-03-23 04:22:08,UK
U_0000748,CON_003613,6.37,2024-01-29 16:03:52,FR
U_0000749,CON_004792,2.5,2024-09-28 02:22:21,??
U_0000750,CON_004686,5.46,2024-03-01 09:37:42,FR
U_0000751,CON_001490,9.55,2024-09-23 10:56:35,??
U_0000752,CON_003665,0.1,2024-01-29 21:32:36,DE
U_0000753,CON_000163,8.12,2024-10-06 00:14:17,??
U_0000754,CON_004029,6.24,2024-01-19 04:43:18,FR
U_0000755,CON_004644,1.99,2024-08-03 15:54:17,US
U_0000756,CON_002817,11.19,2024-02-18 07:07:00,FR
U_0000757,CON_002784,2.89,2024-02-15 15:34:24,??
U_0000758,CON_000697,2.59,2024-09-21 20:17:18,ES
U_0000759,CON_003031,5.1,2024-01-16 19:16:43,UK
U_0000760,CON_000565,9.02,2024-03-25 05:38:20,??
U_0000761,CON_001452,21.14,2024-07-29 18:22:31,DE
U_0000762,CON_001106,1.22,2024-07-08 22:42:18,ES
U_0000763,CON_005113,4.04,2024-07-02 00:43:00,FR
U_0000764,CON_002459,0.55,2024-03-15 05:46:17,FR
U_0000765,CON_003225,11.37,2024-12-26 15:35:27,??
U_0000766,CON_001225,4.75,2024-10-09 05:49:46,UK
U_0000767,CON_000910,9.82,2024-12-21 12:40:31,UK
U_0000768,CON_005480,3.11,2024-07-31 20:54:07,US
U_0000769,CON_001615,14.88,2024-01-11 03:13:28,??
U_0000770,CON_005196,6.12,2024-12-10 22:32:00,DE
U_0000771,CON_002628,23.0,2024-01-14 01:17:36,US
U_0000772,CON_002395,0.66,2024-06-22 06:19:33,FR
U_0000773,CON_000681,5.78,2024-10-14 16:09:20,??
U_0000774,CON_002906,11.64,2024-07-12 23:22:03,DE
U_0000775,CON_004939,7.33,2024-10-30 21:26:18,DE
U_0000776,CON_004053,0.19,2024-08-05 02:32:10,??
U_0000777,CON_000131,28.7,2024-08-21 13:23:35,US
U_0000778,CON_005095,2.83,2024-10-31 14:12:03,FR
U_0000779,CON_004836,2.29,2024-11-15 03:27:32,FR
U_0000780,CON_003423,5.32,2024-07-19 14:18:56,US
U_0000781,CON_001385,6.25,2024-02-06 12:44:43,DE
U_0000782,CON_002992,11.63,2024-11-29 13:12:24,DE
U_0000783,CON_002071,4.0,2024-08-09 21:31:03,ES
U_0000784,CON_001574,4.64,2024-09-25 11:29:46,??
U_0000785,CON_004206,6.13,2024-06-05 11:43:45,US
U_0000786,CON_002296,4.01,2024-08-02 08:50:28,FR
U_0000787,CON_004264,19.68,2024-10-27 22:52:47,ES
U_0000788,CON_000193,15.24,2024-12-24 17:32:30,US
U_0000789,CON_004011,4.86,2024-06-24 21:11:39,??
U_0000790,CON_002610,0.0,2024-12-22 03:29:00,DE
U_0000791,CON_001368,18.5,2024-01-05 05:12:29,UK
U_0000792,CON_000427,1.06,2024-09-26 08:39:47,US
U_0000793,CON_005320,2.24,2024-12-25 06:29:36,DE
U_0000794,CON_001957,1.32,2024-06-10 16:19:10,??
U_0000795,CON_002512,1.59,2024-11-30 20:22:28,UK
U_0000796,CON_002156,12.99,2024-05-29 17:44:45,FR
U_0000797,CON_003678,6.93,2024-06-15 22:39:57,UK
U_0000798,CON_003547,25.01,2024-07-16 19:23:11,FR
U_0000799,CON_002765,2.11,2024-09-13 15:08:27,UK
U_0000800,CON_000332,5.32,2024-07-15 22:06:44,DE
U_0000801,CON_002236,30.33,2024-04-25 20:49:35,ES
U_0000802,CON_005380,14.01,2024-12-27 13:00:04,FR
U_0000803,CON_003753,10.43,2024-03-18 15:29:08,??
U_0000804,CON_005402,1.68,2024-11-15 13:24:09,US
U_0000805,CON_000658,11.74,2024-03-17 05:07:12,UK
U_0000806,CON_002728,3.42,2024-12-30 08:03:57,US
U_0000807,CON_004517,6.05,2024-02-04 08:08:28,FR
U_0000808,CON_000258,7.52,2024-06-17 08:54:03,FR
U_0000809,CON_001071,7.52,2024-05-04 10:44:49,UK
U_0000810,CON_005114,10.37,2024-01-13 14:43:30,US
U_0000811,CON_000088,8.67,2024-08-20 00:15:13,ES
U_0000812,CON_004700,0.57,2024-07-29 20:27:20,ES
U_0000813,CON_000158,4.89,2024-03-24 00:47:58,ES
U_0000814,CON_002480,8.73,2024-03-28 10:36:39,??
U_0000815,CON_003119,2.81,2024-12-15 01:37:26,??
U_0000816,CON_001636,3.0,2024-07-25 18:28:42,ES
U_0000817,CON_003852,1.06,2024-01-26 15:24:53,ES
U_0000818,CON_003114,4.34,2024-09-14 19:22:21,UK
U_0000819,CON_003182,34.64,2024-03-10 21:03:09,ES
U_0000820,CON_000295,2.69,2024-07-09 10:40:28,FR
U_0000821,CON_002215,6.06,2024-02-24 11:24:08,??
U_0000822,CON_003074,10.88,2024-11-02 05:15:36,FR
U_0000823,CON_002750,0.11,2024-04-23 22:47:01,UK
U_0000824,CON_003005,18.46,2024-08-23 11:43:24,ES
U_0000825,CON_004200,3.91,2024-10-16 18:27:03,??
U_0000826,CON_003478,16.27,2024-01-18 07:36:18,UK
U_0000827,CON_003336,0.32,2024-02-11 23:23:46,UK
U_0000828,CON_002803,1.26,2024-11-24 01:27:44,DE
U_0000829,CON_001085,3.12,2024-12-20 11:22:32,FR
U_0000830,CON_002837,3.39,2024-04-14 15:23:11,US
U_0000831,CON_002143,15.06,2024-01-22 03:39:14,UK
U_0000832,CON_004526,0.09,2024-05-19 18:49:45,UK
U_0000833,CON_001581,8.2,2024-04-28 09:43:43,UK
U_0000834,CON_004005,1.13,2024-03-18 09:03:25,??
U_0000835,CON_002308,13.86,2024-08-19 10:25:48,??
U_0000836,CON_002185,12.06,2024-03-30 09:42:50,ES
U_0000837,CON_000683,5.54,2024-04-18 12:14:24,US
U_0000838,CON_003686,1.91,2024-05-26 06:11:24,ES
U_0000839,CON_000695,8.05,2024-08-29 10:20:57,ES
U_0000840,CON_005458,1.36,2024-07-19 15:39:09,US
U_0000841,CON_002611,1.69,2024-08-21 12:46:28,DE
U_0000842,CON_004169,7.88,2024-07-21 09:36:59,FR
U_0000843,CON_000930,37.89,2024-04-12 23:51:58,??
U_0000844,CON_000189,17.74,2024-07-04 19:30:44,FR
U_0000845,CON_001053,7.19,2024-09-11 22:13:45,FR
U_0000846,CON_000877,6.19,2024-04-05 05:37:41,ES
U_0000847,CON_001991,51.43,2024-07-19 02:30:47,ES
U_0000848,CON_000610,6.34,2024-12-06 02:07:43,ES
U_0000849,CON_001451,4.36,2024-04-19 11:19:22,DE
U_0000850,CON_003059,19.22,2024-04-06 08:49:06,ES
U_0000851,CON_000533,2.13,2024-08-18 02:53:05,US
U_0000852,CON_001262,0.82,2024-05-02 22:32:44,ES
U_0000853,CON_004686,8.04,2024-11-12 19:52:46,ES
U_0000854,CON_001942,0.81,2024-03-24 08:53:50,UK
U_0000855,CON_000716,3.74,2024-11-28 23:11:26,??
U_0000856,CON_000618,4.41,2024-07-08 04:31:43,US
U_0000857,CON_000080,6.34,2024-03-10 02:29:04,UK
U_0000858,CON_000111,38.29,2024-05-22 17:32:04,UK
U_0000859,CON_002795,2.0,2024-10-07 06:20:46,ES
U_0000860,CON_005059,3.77,2024-07-19 21:03:18,DE
U_0000861,CON_000577,1.13,2024-01-05 22:17:30,US
U_0000862,CON_001280,7.48,2024-02-05 02:14:46,ES
U_0000863,CON_004774,10.41,2024-11-14 03:06:34,FR
U_0000864,CON_005130,5.26,2024-12-20 21:32:43,FR
U_0000865,CON_003775,2.26,2024-05-10 14:06:00,DE
U_0000866,CON_005170,7.76,2024-10-26 06:39:39,US
U_0000867,CON_002711,6.2,2024-03-31 04:00:42,US
U_0000868,CON_005448,1.5,2024-09-15 16:59:36,UK
U_0000869,CON_000867,4.16,2024-12-29 14:18:49,FR
U_0000870,CON_005019,4.57,2024-05-23 04:42:16,??
U_0000871,CON_001000,32.42,2024-07-21 09:59:19,FR
U_0000872,CON_000461,15.14,2024-04-19 06:05:57,FR
U_0000873,CON_001137,10.61,2024-08-09 18:38:33,US
U_0000874,CON_001635,17.57,2024-06-09 11:23:39,ES
U_0000875,CON_000665,10.64,2024-02-29 08:07:00,FR
U_0000876,CON_001521,18.7,2024-12-02 01:27:37,FR
U_0000877,CON_000752,0.45,2024-01-07 21:05:49,DE
U_0000878,CON_000751,4.87,2024-01-14 16:46:42,UK
U_0000879,CON_000032,10.99,2024-03-20 09:48:26,DE
U_0000880,CON_003547,7.0,2024-03-11 20:56:19,ES
U_0000881,CON_001910,1.54,2024-11-22 04:47:05,DE
